owner,name,month_start,month_end,time,intervention,time_after_intervention,time_issues_closed,merged,nonmerged,new_users_issues,new_users_pulls,users_issues,users_pulls,lang,pr_total,issues_total,pr_per_month,issues_per_month,total_number_pr_authors,total_number_issues_authors,agePulls,ageIssues
google,jax,2019-08-28 22:40:32,2019-09-27 22:40:32,4,FALSE,0,1.0,65,7,21,9,57,24,Python,6364,9477,72,135,219,580,19,19
google,jax,2019-09-28 22:40:32,2019-10-28 22:40:32,5,FALSE,0,0,84,18,21,8,56,26,Python,6364,9477,102,170,219,580,19,19
google,jax,2019-10-29 22:40:32,2019-11-28 22:40:32,6,FALSE,0,0.0,118,15,30,13,59,26,Python,6364,9477,133,194,219,580,19,19
google,jax,2019-11-29 22:40:32,2019-12-29 22:40:32,7,FALSE,0,0.0,71,11,33,11,59,25,Python,6364,9477,82,138,219,580,19,19
google,jax,2019-12-30 22:40:32,2020-01-29 22:40:32,8,FALSE,0,0.0,93,12,42,12,82,32,Python,6364,9477,105,194,219,580,19,19
google,jax,2020-01-30 22:40:32,2020-02-29 22:40:32,9,FALSE,0,1,100,21,48,21,95,43,Python,6364,9477,121,210,219,580,19,19
google,jax,2020-03-01 22:40:32,2020-03-31 22:40:32,10,FALSE,0,0.0,128,18,27,15,71,35,Python,6364,9477,146,217,219,580,19,19
google,jax,2020-04-01 22:40:32,2020-05-01 22:40:32,11,FALSE,0,0,197,23,46,15,103,40,Python,6364,9477,220,351,219,580,19,19
google,jax,2020-05-02 22:40:32,2020-06-01 22:40:32,12,FALSE,0,0,209,22,46,16,106,41,Python,6364,9477,231,349,219,580,19,19
google,jax,2020-06-02 22:40:32,2020-07-02 22:40:32,0,TRUE,0,0.0,204,36,42,13,96,42,Python,6364,9477,240,341,219,580,19,19
google,jax,2020-07-03 22:40:32,2020-08-01 22:40:32,13,TRUE,1,0.0,155,20,41,11,93,38,Python,6364,9477,175,265,219,580,19,19
google,jax,2020-08-02 22:40:32,2020-08-31 22:40:32,14,TRUE,2,0.0,147,19,28,12,79,37,Python,6364,9477,166,239,219,580,19,19
google,jax,2020-09-01 22:40:32,2020-09-30 22:40:32,15,TRUE,3,0,142,20,29,10,72,29,Python,6364,9477,162,233,219,580,19,19
google,jax,2020-10-01 22:40:32,2020-10-30 22:40:32,16,TRUE,4,0,176,30,37,5,96,34,Python,6364,9477,206,303,219,580,19,19
google,jax,2020-10-31 22:40:32,2020-11-29 22:40:32,17,TRUE,5,0,176,20,34,7,86,31,Python,6364,9477,196,277,219,580,19,19
google,jax,2020-11-30 22:40:32,2020-12-29 22:40:32,18,TRUE,6,0.0,119,9,37,4,88,28,Python,6364,9477,128,216,219,580,19,19
google,jax,2020-12-30 22:40:32,2021-01-28 22:40:32,19,TRUE,7,0.0,129,18,32,9,85,36,Python,6364,9477,147,220,219,580,19,19
google,jax,2021-01-29 22:40:32,2021-02-27 22:40:32,20,TRUE,8,0,151,21,44,14,99,34,Python,6364,9477,172,263,219,580,19,19
google,jax,2021-02-28 22:40:32,2021-03-29 22:40:32,21,TRUE,9,0,198,27,46,15,97,40,Python,6364,9477,225,304,219,580,19,19
google,jax,2021-03-30 22:40:32,2021-04-28 22:40:32,22,TRUE,10,0.0,159,28,25,6,69,28,Python,6364,9477,187,252,219,580,19,19
google,jax,2021-04-29 22:40:32,2021-05-28 22:40:32,23,TRUE,11,0,140,26,27,15,72,39,Python,6364,9477,166,217,219,580,19,19
google,jax,2021-05-29 22:40:32,2021-06-27 22:40:32,24,TRUE,12,0.0,142,22,27,10,64,29,Python,6364,9477,164,223,219,580,19,19
scrumpy,tiptap,2019-04-13 15:53:49,2019-05-13 15:53:49,1,FALSE,0,3.0,16,4,16,5,23,7,TypeScript,481,2019,20,44,59,398,20,21
scrumpy,tiptap,2019-05-14 15:53:49,2019-06-13 15:53:49,2,FALSE,0,1,5,1,18,1,31,3,TypeScript,481,2019,6,46,59,398,20,21
scrumpy,tiptap,2019-06-14 15:53:49,2019-07-14 15:53:49,3,FALSE,0,55.0,2,0,16,2,22,2,TypeScript,481,2019,2,23,59,398,20,21
scrumpy,tiptap,2019-07-15 15:53:49,2019-08-14 15:53:49,4,FALSE,0,5,2,3,24,5,27,5,TypeScript,481,2019,5,39,59,398,20,21
scrumpy,tiptap,2019-08-15 15:53:49,2019-09-14 15:53:49,5,FALSE,0,95,2,0,18,1,25,2,TypeScript,481,2019,2,27,59,398,20,21
scrumpy,tiptap,2019-09-15 15:53:49,2019-10-15 15:53:49,6,FALSE,0,24,3,4,22,2,30,4,TypeScript,481,2019,7,39,59,398,20,21
scrumpy,tiptap,2019-10-16 15:53:49,2019-11-15 15:53:49,7,FALSE,0,76.5,4,0,18,2,22,4,TypeScript,481,2019,4,25,59,398,20,21
scrumpy,tiptap,2019-11-16 15:53:49,2019-12-16 15:53:49,8,FALSE,0,392,2,1,20,2,27,3,TypeScript,481,2019,3,29,59,398,20,21
scrumpy,tiptap,2019-12-17 15:53:49,2020-01-16 15:53:49,9,FALSE,0,364,1,2,13,1,20,3,TypeScript,481,2019,3,33,59,398,20,21
scrumpy,tiptap,2020-01-17 15:53:49,2020-02-16 15:53:49,10,FALSE,0,173,7,2,16,4,22,7,TypeScript,481,2019,9,27,59,398,20,21
scrumpy,tiptap,2020-02-17 15:53:49,2020-03-18 15:53:49,11,FALSE,0,157.5,2,1,18,3,23,3,TypeScript,481,2019,3,24,59,398,20,21
scrumpy,tiptap,2020-03-19 15:53:49,2020-04-18 15:53:49,12,FALSE,0,16.0,5,0,25,4,32,5,TypeScript,481,2019,5,36,59,398,20,21
scrumpy,tiptap,2020-04-19 15:53:49,2020-05-19 15:53:49,0,TRUE,0,77.0,1,1,15,1,20,2,TypeScript,481,2019,2,28,59,398,20,21
scrumpy,tiptap,2020-05-20 15:53:49,2020-06-18 15:53:49,13,TRUE,1,75,2,2,19,3,24,4,TypeScript,481,2019,4,25,59,398,20,21
scrumpy,tiptap,2020-06-19 15:53:49,2020-07-18 15:53:49,14,TRUE,2,29,3,0,14,2,19,3,TypeScript,481,2019,3,23,59,398,20,21
scrumpy,tiptap,2020-07-19 15:53:49,2020-08-17 15:53:49,15,TRUE,3,1.5,5,0,8,4,11,4,TypeScript,481,2019,5,14,59,398,20,21
scrumpy,tiptap,2020-08-18 15:53:49,2020-09-16 15:53:49,16,TRUE,4,4.0,3,1,10,2,13,3,TypeScript,481,2019,4,15,59,398,20,21
scrumpy,tiptap,2020-09-17 15:53:49,2020-10-16 15:53:49,17,TRUE,5,1,4,0,9,1,12,2,TypeScript,481,2019,4,15,59,398,20,21
scrumpy,tiptap,2020-10-17 15:53:49,2020-11-15 15:53:49,18,TRUE,6,170.0,2,2,12,3,16,4,TypeScript,481,2019,4,34,59,398,20,21
scrumpy,tiptap,2020-11-16 15:53:49,2020-12-15 15:53:49,19,TRUE,7,34,2,3,8,4,12,5,TypeScript,481,2019,5,13,59,398,20,21
scrumpy,tiptap,2020-12-16 15:53:49,2021-01-14 15:53:49,20,TRUE,8,99.5,1,0,11,0,16,1,TypeScript,481,2019,1,21,59,398,20,21
scrumpy,tiptap,2021-01-15 15:53:49,2021-02-13 15:53:49,21,TRUE,9,75.5,0,1,20,1,27,1,TypeScript,481,2019,1,52,59,398,20,21
scrumpy,tiptap,2021-02-14 15:53:49,2021-03-15 15:53:49,22,TRUE,10,46.0,3,1,20,3,31,4,TypeScript,481,2019,4,40,59,398,20,21
scrumpy,tiptap,2021-03-16 15:53:49,2021-04-14 15:53:49,23,TRUE,11,22.5,1,0,26,0,32,1,TypeScript,481,2019,1,52,59,398,20,21
scrumpy,tiptap,2021-04-15 15:53:49,2021-05-14 15:53:49,24,TRUE,12,2.5,20,22,52,12,64,15,TypeScript,481,2019,42,105,59,398,20,21
nlohmann,json,2019-06-04 11:12:07,2019-07-04 11:12:07,1,FALSE,0,9,2,2,25,3,31,3,C++,757,2747,4,35,259,1354,67,80
nlohmann,json,2019-07-05 11:12:07,2019-08-04 11:12:07,2,FALSE,0,5.5,3,4,20,3,27,4,C++,757,2747,7,36,259,1354,67,80
nlohmann,json,2019-08-05 11:12:07,2019-09-04 11:12:07,3,FALSE,0,19,3,1,25,1,30,2,C++,757,2747,4,37,259,1354,67,80
nlohmann,json,2019-09-05 11:12:07,2019-10-05 11:12:07,4,FALSE,0,35,6,1,34,7,36,7,C++,757,2747,7,39,259,1354,67,80
nlohmann,json,2019-10-06 11:12:07,2019-11-05 11:12:07,5,FALSE,0,10.5,8,3,34,5,42,7,C++,757,2747,11,50,259,1354,67,80
nlohmann,json,2019-11-06 11:12:07,2019-12-06 11:12:07,6,FALSE,0,1.5,6,0,24,4,29,6,C++,757,2747,6,32,259,1354,67,80
nlohmann,json,2019-12-07 11:12:07,2020-01-06 11:12:07,7,FALSE,0,7.5,2,2,18,1,26,4,C++,757,2747,4,28,259,1354,67,80
nlohmann,json,2020-01-07 11:12:07,2020-02-06 11:12:07,8,FALSE,0,13,5,2,27,6,35,6,C++,757,2747,7,37,259,1354,67,80
nlohmann,json,2020-02-07 11:12:07,2020-03-08 11:12:07,9,FALSE,0,37.0,6,2,22,3,31,5,C++,757,2747,8,36,259,1354,67,80
nlohmann,json,2020-03-09 11:12:07,2020-04-08 11:12:07,10,FALSE,0,14.0,10,1,34,5,42,9,C++,757,2747,11,50,259,1354,67,80
nlohmann,json,2020-04-09 11:12:07,2020-05-09 11:12:07,11,FALSE,0,0.0,16,1,34,3,44,7,C++,757,2747,17,62,259,1354,67,80
nlohmann,json,2020-05-10 11:12:07,2020-06-09 11:12:07,12,FALSE,0,1,20,6,47,6,56,10,C++,757,2747,26,82,259,1354,67,80
nlohmann,json,2020-06-10 11:12:07,2020-07-10 11:12:07,0,TRUE,0,2.0,18,7,23,5,35,9,C++,757,2747,25,58,259,1354,67,80
nlohmann,json,2020-07-11 11:12:07,2020-08-09 11:12:07,13,TRUE,1,1,30,4,22,11,31,14,C++,757,2747,34,56,259,1354,67,80
nlohmann,json,2020-08-10 11:12:07,2020-09-08 11:12:07,14,TRUE,2,2.5,7,2,11,2,15,4,C++,757,2747,9,20,259,1354,67,80
nlohmann,json,2020-09-09 11:12:07,2020-10-08 11:12:07,15,TRUE,3,44.5,2,3,12,4,16,5,C++,757,2747,5,16,259,1354,67,80
nlohmann,json,2020-10-09 11:12:07,2020-11-07 11:12:07,16,TRUE,4,51.0,2,0,6,1,8,2,C++,757,2747,2,8,259,1354,67,80
nlohmann,json,2020-11-08 11:12:07,2020-12-07 11:12:07,17,TRUE,5,10.5,0,2,4,1,6,2,C++,757,2747,2,6,259,1354,67,80
nlohmann,json,2020-12-08 11:12:07,2021-01-06 11:12:07,18,TRUE,6,2.0,13,4,9,4,14,7,C++,757,2747,17,25,259,1354,67,80
nlohmann,json,2021-01-07 11:12:07,2021-02-05 11:12:07,19,TRUE,7,15.5,3,0,12,1,17,3,C++,757,2747,3,22,259,1354,67,80
nlohmann,json,2021-02-06 11:12:07,2021-03-07 11:12:07,20,TRUE,8,19.0,2,1,17,3,19,3,C++,757,2747,3,19,259,1354,67,80
nlohmann,json,2021-03-08 11:12:07,2021-04-06 11:12:07,21,TRUE,9,1,6,1,9,5,11,6,C++,757,2747,7,14,259,1354,67,80
nlohmann,json,2021-04-07 11:12:07,2021-05-06 11:12:07,22,TRUE,10,1.5,9,3,14,5,17,7,C++,757,2747,12,26,259,1354,67,80
nlohmann,json,2021-05-07 11:12:07,2021-06-05 11:12:07,23,TRUE,11,2.0,5,1,12,4,15,6,C++,757,2747,6,17,259,1354,67,80
nlohmann,json,2021-06-06 11:12:07,2021-07-05 11:12:07,24,TRUE,12,6,3,3,8,5,10,6,C++,757,2747,6,11,259,1354,67,80
storybookjs,storybook,2019-05-01 16:56:10,2019-05-31 16:56:10,1,FALSE,0,5,89,16,77,21,122,42,TypeScript,8229,17185,105,217,1219,3846,51,51
storybookjs,storybook,2019-06-01 16:56:10,2019-07-01 16:56:10,2,FALSE,0,3.0,118,54,103,35,149,54,TypeScript,8229,17185,172,305,1219,3846,51,51
storybookjs,storybook,2019-07-02 16:56:10,2019-08-01 16:56:10,3,FALSE,0,1.0,154,69,101,31,146,50,TypeScript,8229,17185,223,391,1219,3846,51,51
storybookjs,storybook,2019-08-02 16:56:10,2019-09-01 16:56:10,4,FALSE,0,2,89,80,80,22,116,40,TypeScript,8229,17185,169,281,1219,3846,51,51
storybookjs,storybook,2019-09-02 16:56:10,2019-10-02 16:56:10,5,FALSE,0,13,96,38,134,35,182,52,TypeScript,8229,17185,134,312,1219,3846,51,51
storybookjs,storybook,2019-10-03 16:56:10,2019-11-02 16:56:10,6,FALSE,0,3,142,40,152,50,205,66,TypeScript,8229,17185,182,383,1219,3846,51,51
storybookjs,storybook,2019-11-03 16:56:10,2019-12-03 16:56:10,7,FALSE,0,3,141,38,105,30,163,51,TypeScript,8229,17185,179,348,1219,3846,51,51
storybookjs,storybook,2019-12-04 16:56:10,2020-01-03 16:56:10,8,FALSE,0,5.0,95,39,96,31,126,47,TypeScript,8229,17185,134,254,1219,3846,51,51
storybookjs,storybook,2020-01-04 16:56:10,2020-02-03 16:56:10,9,FALSE,0,3,117,43,149,43,210,61,TypeScript,8229,17185,160,384,1219,3846,51,51
storybookjs,storybook,2020-02-04 16:56:10,2020-03-05 16:56:10,10,FALSE,0,5,95,35,120,31,172,46,TypeScript,8229,17185,130,299,1219,3846,51,51
storybookjs,storybook,2020-03-06 16:56:10,2020-04-05 16:56:10,11,FALSE,0,6,65,35,111,21,148,32,TypeScript,8229,17185,100,243,1219,3846,51,51
storybookjs,storybook,2020-04-06 16:56:10,2020-05-06 16:56:10,12,FALSE,0,4,118,34,122,36,177,55,TypeScript,8229,17185,152,328,1219,3846,51,51
storybookjs,storybook,2020-05-07 16:56:10,2020-06-06 16:56:10,0,TRUE,0,3,145,40,105,31,162,46,TypeScript,8229,17185,185,381,1219,3846,51,51
storybookjs,storybook,2020-06-07 16:56:10,2020-07-06 16:56:10,13,TRUE,1,4.0,121,44,112,23,164,41,TypeScript,8229,17185,165,344,1219,3846,51,51
storybookjs,storybook,2020-07-07 16:56:10,2020-08-05 16:56:10,14,TRUE,2,4.0,129,37,101,22,153,35,TypeScript,8229,17185,166,340,1219,3846,51,51
storybookjs,storybook,2020-08-06 16:56:10,2020-09-04 16:56:10,15,TRUE,3,1,200,41,220,78,314,109,TypeScript,8229,17185,241,536,1219,3846,51,51
storybookjs,storybook,2020-09-05 16:56:10,2020-10-04 16:56:10,16,TRUE,4,5,76,38,127,42,181,67,TypeScript,8229,17185,114,258,1219,3846,51,51
storybookjs,storybook,2020-10-05 16:56:10,2020-11-03 16:56:10,17,TRUE,5,2.0,102,44,108,37,176,58,TypeScript,8229,17185,146,311,1219,3846,51,51
storybookjs,storybook,2020-11-04 16:56:10,2020-12-03 16:56:10,18,TRUE,6,1.0,109,28,140,31,201,52,TypeScript,8229,17185,137,334,1219,3846,51,51
storybookjs,storybook,2020-12-04 16:56:10,2021-01-02 16:56:10,19,TRUE,7,5.0,53,15,74,22,110,38,TypeScript,8229,17185,68,156,1219,3846,51,51
storybookjs,storybook,2021-01-03 16:56:10,2021-02-01 16:56:10,20,TRUE,8,6,69,15,99,22,145,41,TypeScript,8229,17185,84,216,1219,3846,51,51
storybookjs,storybook,2021-02-02 16:56:10,2021-03-03 16:56:10,21,TRUE,9,1,94,12,106,15,158,38,TypeScript,8229,17185,106,269,1219,3846,51,51
storybookjs,storybook,2021-03-04 16:56:10,2021-04-02 16:56:10,22,TRUE,10,1,108,15,112,28,172,50,TypeScript,8229,17185,123,292,1219,3846,51,51
storybookjs,storybook,2021-04-03 16:56:10,2021-05-02 16:56:10,23,TRUE,11,0,91,16,129,30,200,56,TypeScript,8229,17185,107,299,1219,3846,51,51
storybookjs,storybook,2021-05-03 16:56:10,2021-06-01 16:56:10,24,TRUE,12,1.0,127,31,73,26,143,54,TypeScript,8229,17185,158,286,1219,3846,51,51
dotnet,maui,2019-06-05 17:18:52,2019-07-05 17:18:52,1,FALSE,0,0,0,0,0,0,0,0,C#,2625,5955,0,0,9,40,2,36
dotnet,maui,2019-07-06 17:18:52,2019-08-05 17:18:52,2,FALSE,0,0,0,0,0,0,0,0,C#,2625,5955,0,0,9,40,2,36
dotnet,maui,2019-08-06 17:18:52,2019-09-05 17:18:52,3,FALSE,0,0,0,0,0,0,0,0,C#,2625,5955,0,0,9,40,2,36
dotnet,maui,2019-09-06 17:18:52,2019-10-06 17:18:52,4,FALSE,0,0,0,0,0,0,0,0,C#,2625,5955,0,0,9,40,2,36
dotnet,maui,2019-10-07 17:18:52,2019-11-06 17:18:52,5,FALSE,0,0,0,0,0,0,0,0,C#,2625,5955,0,0,9,40,2,36
dotnet,maui,2019-11-07 17:18:52,2019-12-07 17:18:52,6,FALSE,0,0,0,0,0,0,0,0,C#,2625,5955,0,0,9,40,2,36
dotnet,maui,2019-12-08 17:18:52,2020-01-07 17:18:52,7,FALSE,0,0,0,0,0,0,0,0,C#,2625,5955,0,0,9,40,2,36
dotnet,maui,2020-01-08 17:18:52,2020-02-07 17:18:52,8,FALSE,0,0,0,0,0,0,0,0,C#,2625,5955,0,0,9,40,2,36
dotnet,maui,2020-02-08 17:18:52,2020-03-09 17:18:52,9,FALSE,0,0,0,0,0,0,0,0,C#,2625,5955,0,0,9,40,2,36
dotnet,maui,2020-03-10 17:18:52,2020-04-09 17:18:52,10,FALSE,0,0,0,0,0,0,0,0,C#,2625,5955,0,0,9,40,2,36
dotnet,maui,2020-04-10 17:18:52,2020-05-10 17:18:52,11,FALSE,0,0,0,0,0,0,0,0,C#,2625,5955,0,0,9,40,2,36
dotnet,maui,2020-05-11 17:18:52,2020-06-10 17:18:52,12,FALSE,0,0,5,5,33,7,34,8,C#,2625,5955,10,62,9,40,2,36
dotnet,maui,2020-06-11 17:18:52,2020-07-11 17:18:52,0,TRUE,0,68.0,0,1,5,1,7,1,C#,2625,5955,1,8,9,40,2,36
dotnet,maui,2020-07-12 17:18:52,2020-08-10 17:18:52,13,TRUE,1,0,0,1,5,0,7,1,C#,2625,5955,1,7,9,40,2,36
dotnet,maui,2020-08-11 17:18:52,2020-09-09 17:18:52,14,TRUE,2,1,0,1,4,0,5,1,C#,2625,5955,1,5,9,40,2,36
dotnet,maui,2020-09-10 17:18:52,2020-10-09 17:18:52,15,TRUE,3,163.0,2,3,3,3,6,3,C#,2625,5955,5,18,9,40,2,36
dotnet,maui,2020-10-10 17:18:52,2020-11-08 17:18:52,16,TRUE,4,127,2,1,10,3,11,3,C#,2625,5955,3,13,9,40,2,36
dotnet,maui,2020-11-09 17:18:52,2020-12-08 17:18:52,17,TRUE,5,59.0,2,0,10,2,10,2,C#,2625,5955,2,10,9,40,2,36
dotnet,maui,2020-12-09 17:18:52,2021-01-07 17:18:52,18,TRUE,6,42.0,0,0,7,0,9,0,C#,2625,5955,0,10,9,40,2,36
dotnet,maui,2021-01-08 17:18:52,2021-02-06 17:18:52,19,TRUE,7,3,0,2,5,0,7,1,C#,2625,5955,2,9,9,40,2,36
dotnet,maui,2021-02-07 17:18:52,2021-03-08 17:18:52,20,TRUE,8,11,36,6,26,14,33,16,C#,2625,5955,42,118,9,40,2,36
dotnet,maui,2021-03-09 17:18:52,2021-04-07 17:18:52,21,TRUE,9,2.0,114,19,32,11,48,26,C#,2625,5955,133,186,9,40,2,36
dotnet,maui,2021-04-08 17:18:52,2021-05-07 17:18:52,22,TRUE,10,2.0,163,27,24,8,45,23,C#,2625,5955,190,268,9,40,2,36
dotnet,maui,2021-05-08 17:18:52,2021-06-06 17:18:52,23,TRUE,11,1,104,12,31,4,54,19,C#,2625,5955,116,184,9,40,2,36
dotnet,maui,2021-06-07 17:18:52,2021-07-06 17:18:52,24,TRUE,12,4,169,11,73,4,99,18,C#,2625,5955,180,334,9,40,2,36
eclipse-theia,theia,2019-03-26 22:01:43,2019-04-25 22:01:43,1,FALSE,0,4.0,90,23,24,6,68,37,TypeScript,4750,10521,113,277,193,534,38,38
eclipse-theia,theia,2019-04-26 22:01:43,2019-05-26 22:01:43,2,FALSE,0,5.0,82,32,25,16,59,40,TypeScript,4750,10521,114,234,193,534,38,38
eclipse-theia,theia,2019-05-27 22:01:43,2019-06-26 22:01:43,3,FALSE,0,4.0,113,20,23,10,69,39,TypeScript,4750,10521,133,316,193,534,38,38
eclipse-theia,theia,2019-06-27 22:01:43,2019-07-27 22:01:43,4,FALSE,0,3,61,19,13,5,47,23,TypeScript,4750,10521,80,204,193,534,38,38
eclipse-theia,theia,2019-07-28 22:01:43,2019-08-27 22:01:43,5,FALSE,0,3.0,76,23,17,4,58,27,TypeScript,4750,10521,99,241,193,534,38,38
eclipse-theia,theia,2019-08-28 22:01:43,2019-09-27 22:01:43,6,FALSE,0,2.0,87,15,10,4,60,34,TypeScript,4750,10521,102,224,193,534,38,38
eclipse-theia,theia,2019-09-28 22:01:43,2019-10-28 22:01:43,7,FALSE,0,3.0,52,11,14,4,49,23,TypeScript,4750,10521,63,165,193,534,38,38
eclipse-theia,theia,2019-10-29 22:01:43,2019-11-28 22:01:43,8,FALSE,0,3,68,12,22,6,59,31,TypeScript,4750,10521,80,188,193,534,38,38
eclipse-theia,theia,2019-11-29 22:01:43,2019-12-29 22:01:43,9,FALSE,0,4.0,36,12,13,4,40,18,TypeScript,4750,10521,48,132,193,534,38,38
eclipse-theia,theia,2019-12-30 22:01:43,2020-01-29 22:01:43,10,FALSE,0,1.0,74,25,23,9,64,30,TypeScript,4750,10521,99,211,193,534,38,38
eclipse-theia,theia,2020-01-30 22:01:43,2020-02-29 22:01:43,11,FALSE,0,3,67,23,17,5,68,34,TypeScript,4750,10521,90,225,193,534,38,38
eclipse-theia,theia,2020-03-01 22:01:43,2020-03-31 22:01:43,12,FALSE,0,3.0,68,21,16,5,61,33,TypeScript,4750,10521,89,219,193,534,38,38
eclipse-theia,theia,2020-04-01 22:01:43,2020-05-01 22:01:43,0,TRUE,0,1,71,19,28,8,65,28,TypeScript,4750,10521,90,232,193,534,38,38
eclipse-theia,theia,2020-05-02 22:01:43,2020-05-31 22:01:43,13,TRUE,1,2.0,66,11,15,5,46,26,TypeScript,4750,10521,77,181,193,534,38,38
eclipse-theia,theia,2020-06-01 22:01:43,2020-06-30 22:01:43,14,TRUE,2,1,58,22,13,7,59,33,TypeScript,4750,10521,80,168,193,534,38,38
eclipse-theia,theia,2020-07-01 22:01:43,2020-07-30 22:01:43,15,TRUE,3,4,42,23,16,3,44,22,TypeScript,4750,10521,65,143,193,534,38,38
eclipse-theia,theia,2020-07-31 22:01:43,2020-08-29 22:01:43,16,TRUE,4,3,43,16,10,3,36,19,TypeScript,4750,10521,59,140,193,534,38,38
